_c0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,plot
629,tt0047647,Vera Cruz,Vera Cruz,1954,\N,94,9802.0,True,"  Vera Cruz is a 1954 western starring Gary Cooper and Burt Lancaster. The story follows two mercenaries, Ben Trane (Cooper) and Joe Erin (Lancaster), who join forces to escort a countess and her jewels to Vera Cruz, Mexico. Along the way, they encounter a band of Mexican revolutionaries, led by General Mapache (Cesar Romero). The two men must decide whether to help the revolutionaries or stay loyal to their employer. As they travel through the dangerous terrain of Mexico, they are pursued by Mapache's men and must use their wits and skills to survive. Along the way, they"
645,tt0048337,A Man Called Peter,A Man Called Peter,1955,\N,119,1007.0,True,"  A Man Called Peter is a 1955 drama film based on the true story of Reverend Peter Marshall, a Scottish immigrant who became a pastor of the New York Avenue Presbyterian Church in Washington D.C. The film follows his life from his childhood in Scotland to his rise to fame as a pastor and chaplain of the United States Senate. It shows how he overcame poverty and prejudice to become an influential leader in the church and in politics. Along the way, he meets and marries Catherine Wood, who helps him through difficult times. Together they raise their children with strong moral values and faith in God. Despite facing many obstacles, Peter's"
646,tt0048342,The Man from Laramie,The Man from Laramie,1955,\N,103,10440.0,True,"  The Man from Laramie is a 1955 western film starring James Stewart. It tells the story of Will Lockhart, a man who travels to Coronado, New Mexico in search of the person responsible for supplying guns to the local Apache tribe. He soon discovers that the town is controlled by Alec Waggoman, a powerful rancher who is determined to keep his monopoly on the area. Lockhart finds himself in a dangerous situation as he attempts to uncover the truth and bring justice to Coronado. Along the way, he must face off against Waggoman's henchmen and confront his own inner demons. In"
648,tt0048380,Mister Roberts,,1955,\N,123,16258.0,True,"  Mister Roberts is a 1955 classic film about the crew of a cargo ship during World War II. The ship, the USS Reluctant, is stationed in the South Pacific and its crew is bored and frustrated with their lack of action. The leader of the crew is Lieutenant Junior Grade Douglas A. Roberts (Henry Fonda), who longs to see some action and be transferred to a combat post. He clashes with the ship's tyrannical captain, Morton (James Cagney), who refuses to grant any requests for transfer. Meanwhile, Roberts does his best to keep morale high among his fellow crew members by organizing activities and"
697,tt0049783,The Forty-First,Sorok pervyy,\N,1956,88,1484.0,True,"  The Forty-First is a gripping drama set in the Soviet Union during World War II. It follows the story of a young soldier, Ivan, who is sent to the front lines to fight against the Nazis. Despite his inexperience and fear, Ivan musters up the courage to fight for his country and his people. Along the way, he meets a variety of characters who help him on his journey, including an old man who teaches him how to survive in battle and a young girl who gives him hope. As Ivan continues to fight, he discovers that there is more at stake than just winning the war; he must also find"
706,tt0050105,An Affair to Remember,,\N,1957,115,29423.0,True,"  An Affair to Remember is a classic romantic drama starring Cary Grant and Deborah Kerr. The film follows Nickie Ferrante (Grant) and Terry McKay (Kerr), two people from different worlds who meet on an ocean liner and fall in love. Despite their differences, they agree to meet six months later at the top of the Empire State Building if they still feel the same way about each other. When Nickie fails to show up, Terry is heartbroken and decides to move on with her life. However, when Nickie finally arrives, he reveals that he was in a terrible accident that left him unable to walk."
713,tt0050356,The Enemy Below,,1957,\N,98,10685.0,True,"  The Enemy Below is a 1957 war film directed by Dick Powell. It stars Robert Mitchum and Curt Jurgens as the respective captains of an American destroyer and a German U-boat during World War II. The two men, both experienced naval officers, engage in a deadly game of cat-and-mouse as they battle for supremacy on the open seas. The American captain is determined to sink the U-boat, while the German captain is equally determined to survive and complete his mission. As their battle intensifies, each man must use all of his skill and cunning to outwit the other. In the end, only one"
730,tt0050858,The Pride and the Passion,,1957,\N,132,2733.0,False,"  The Pride and the Passion is a 1957 war drama directed by Stanley Kramer. It stars Cary Grant, Frank Sinatra, and Sophia Loren. The story follows a group of Spanish guerrillas during the Napoleonic Wars who are trying to transport a huge cannon from Seville to Avila in order to fight against the French. Along the way, they enlist the help of an English sailor, played by Grant, who helps them with his knowledge of artillery and sailing. As they travel across Spain, they face many obstacles including French soldiers, treacherous terrain, and their own internal conflicts. Despite all these challenges, their courage and"
736,tt0051047,The Tall T,,\N,1957,78,5001.0,True,"  The Tall T is a classic western film starring Randolph Scott and Richard Boone. It follows Pat Brennan, a former ranch hand who is now a stagecoach driver. He finds himself in the middle of a robbery gone wrong when he stops to pick up two passengers, Doretta Mims and Frank Usher. Usher is the leader of a gang of outlaws who have stolen a large sum of money from the bank. When they take Brennan hostage, he must use his wits to outsmart them and save himself and his passengers. Along the way, he meets an old friend, Willard Mims, who helps"
740,tt0051337,Thé 7th Vớyágé ớf Sinbád,,1958,\N,88,12888.0,True,"  The 7th Voyage of Sinbad is a 1958 fantasy adventure film directed by Nathan Juran and starring Kerwin Mathews, Kathryn Grant, Richard Eyer, Torin Thatcher and Alec Mango. The story follows Sinbad the sailor as he embarks on a quest to save his beloved princess from an evil sorcerer. After being shipwrecked on an island, Sinbad discovers a magical golden tablet that can grant him three wishes. He uses his first wish to free the princess from the sorcerer's clutches and sets off on a journey to find her. Along the way, he encounters various monsters and creatures including a giant"
746,tt0051507,Curse of the Faceless Man,,\N,1958,67,1035.0,False,"  The Curse of the Faceless Man is a horror film from 1958. It tells the story of a Roman gladiator who is cursed to live forever as a faceless man. He is doomed to wander the earth, searching for someone who can break the curse and restore his face. Along his journey, he meets a young woman who helps him in his quest. Together they must battle an evil sorcerer and his minions in order to break the curse and free the Faceless Man from his eternal torment. As they travel through time and space, they encounter strange creatures, mysterious artifacts, and powerful forces that threaten their lives. In the end"
